respondent	chosen	male	id	pct_price_change_8	available_8	pct_price_change_16	available_16	pct_price_change_15	available_15	pct_price_change_4	available_4	pct_price_change_20	available_20	pct_price_change_1	available_1	pct_price_change_13	available_13	pct_price_change_5	available_5	pct_price_change_11	available_11	pct_price_change_3	available_3	pct_price_change_14	available_14	pct_price_change_17	available_17	pct_price_change_0	available_0	pct_price_change_19	available_19	pct_price_change_12	available_12	pct_price_change_10	available_10	pct_price_change_18	available_18	pct_price_change_9	available_9	pct_price_change_6	available_6	pct_price_change_2	available_2	pct_price_change_7	available_7
84	18	1	283	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0	0	0	-0.1	1	0.1	1	0	1	0.05	1	0	1	0	1	0	1	-0.1	1	0.15	1	0	0	0.1	1	0	0	0	0
1	19	1	300	0	0	0	0	-0.05	1	-0.05	1	0	0	0	0	0	0	0.05	1	0.05	1	0	0	0	0	-0.1	1	0	1	-0.05	1	0	0	0	0	0.1	1	0	0	0.1	1	-0.05	1	0.05	1
73	20	0	772	0	1	-0.05	1	0	0	0	0	0	1	0	0	0.1	1	0	0	0.15	1	0.15	1	0.05	1	0	0	0	1	0	0	0	0	0.15	1	0	0	0	0	0	0	0.1	1	0	1
29	20	0	928	0.1	1	0	0	0.15	1	0	0	0.15	1	0	0	0	0	0	0	0.05	1	0	0	-0.05	1	-0.1	1	0	1	0.05	1	0.1	1	0	0	0	0	0	0	0.05	1	0.05	1	0	0
18	19	1	217	0	0	-0.1	1	0	0	0	0	-0.05	1	0	0	-0.1	1	0	1	0.1	1	0	0	0	0	0	0	0	1	0.1	1	-0.05	1	0	0	0.1	1	-0.05	1	0	0	0.1	1	0	0
32	18	1	231	-0.05	1	0	0	0	0	0	0	0	0	-0.1	1	-0.1	1	0	0	-0.1	1	0.05	1	0.15	1	0	0	0	1	0	0	-0.1	1	0	0	0	1	0	0	0	0	0.05	1	0.05	1
49	17	0	548	0.1	1	0	0	0	0	0	0	-0.1	1	0	0	-0.1	1	-0.05	1	0	1	0	0	0	0	-0.05	1	0	1	-0.05	1	0	1	0	0	0	0	0	0	-0.05	1	0	0	0.15	1
39	19	0	538	0	1	-0.05	1	0.15	1	0	1	0	0	0.15	1	0.15	1	0	0	0.1	1	0	0	0	0	0	0	0	1	0.15	1	0	0	0	0	0	0	0.05	1	0	0	0	0	-0.1	1
13	18	1	212	0	0	0	0	0	0	0	1	0	0	0.1	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0	1	0.05	1	0	0	0.05	1	-0.05	1	0	1	0.05	1	-0.05	1	0.05	1
54	19	1	353	0	0	-0.05	1	-0.05	1	0.1	1	0	0	0.05	1	0.15	1	0	0	-0.1	1	0.05	1	0	1	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	0	-0.1	1	0	0	0	0
84	18	1	383	-0.05	1	0	0	-0.1	1	0.05	1	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	0.15	1	0	1	0.05	1	0	0	0.15	1	0.15	1	-0.05	1
29	19	1	328	0.05	1	0	0	0.05	1	0	1	0	1	0	0	0	0	0	0	0	0	0.05	1	0	1	0	0	0	1	-0.1	1	0.1	1	0	0	-0.05	1	0	0	0	1	0	0	0	0
13	20	0	612	0	0	0	0	-0.1	1	-0.05	1	-0.05	1	0	0	0.15	1	0	0	0	0	0	1	0	1	-0.05	1	0	1	0	0	0	1	0	0	0	0	0.15	1	0	0	0.1	1	0	0
26	15	0	925	-0.1	1	0	0	-0.05	1	0.15	1	0	0	0	1	0	1	-0.1	1	0.15	1	0	0	0	0	0	0	0	1	0	0	0	0	0.15	1	0	0	0	0	0	1	0.1	1	0	0
23	17	0	722	-0.1	1	-0.1	1	0	0	0	0	0	0	0.15	1	0	0	0	1	0	0	0	0	-0.05	1	0.15	1	0	1	0.05	1	0.05	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	0
57	19	1	256	0	0	-0.1	1	0	0	0.05	1	0.05	1	-0.1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	-0.05	1	0	0	0	0	0.05	1	-0.1	1	0	0	0	0	0.1	1
63	15	0	962	-0.05	1	0	0	0	1	-0.05	1	0	0	0	0	0.1	1	0	0	0	1	0	1	0.05	1	0	0	0	1	0	0	0.05	1	0	0	0	0	0	1	0.15	1	0	0	0	0
17	16	1	216	0	1	0	1	-0.1	1	0	0	0	0	0	1	0.1	1	0	0	0	0	0	0	0.05	1	0	0	0	1	0	0	-0.05	1	0.15	1	0	0	0	0	0.15	1	0	0	0.1	1
64	20	1	263	0	0	0	1	0.1	1	0	1	-0.05	1	0	0	-0.05	1	0	0	0.05	1	0	0	0.15	1	-0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.05	1
41	20	0	740	0	0	0.1	1	0	0	0.1	1	-0.1	1	0	0	0	0	-0.1	1	0	0	0	0	0.15	1	0	0	0	1	0.05	1	0	0	0	1	0	0	0	1	-0.1	1	0	1	0	0
54	18	0	953	0	0	0	1	0.15	1	0	0	0	0	0.15	1	0	1	0	1	0.1	1	0.15	1	0	0	0	0	0	1	0	0	0	0	0	0	-0.1	1	0	0	0.05	1	0	0	0	1
3	13	1	202	0	0	0	0	-0.05	1	0	1	0	0	0.15	1	0.15	1	0.05	1	0	0	-0.1	1	0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.15	1	0	0	0.05	1	0	1
17	19	0	616	0	0	0	1	0	1	-0.1	1	0	0	0.1	1	0	0	0	0	0	1	0.05	1	0	0	0	0	0	1	-0.05	1	0	0	0.05	1	0	0	-0.05	1	0	0	0.1	1	0	0
47	18	0	646	0.1	1	-0.05	1	0	0	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0	0	0.15	1	-0.1	1	0	1	0	0	-0.05	1	0	0	0	1	0.1	1	0	0	0.15	1	0	0
66	20	0	865	0	0	0	0	-0.05	1	0	1	0.05	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	0	1	-0.05	1	0	0	0	0	0	0	0.05	1	0.1	1	0.15	1	0.05	1
88	16	0	987	0.1	1	0.1	1	0	0	-0.1	1	0	0	0	1	0	0	-0.05	1	0.1	1	0.1	1	0	0	0	0	0	1	0	0	0.05	1	0	0	0	0	0	0	0	0	0.15	1	-0.1	1
67	20	1	266	0	0	0	0	0	1	0.05	1	-0.05	1	0	0	0	0	0	0	0.15	1	0	1	0.15	1	0.15	1	0	1	0	0	0	0	0	1	0	0	0.05	1	0	0	0.1	1	0	0
16	17	0	615	0.05	1	0	1	-0.1	1	-0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.1	1	-0.1	1	0	1	0	0	-0.1	1	0	1	0	0	-0.05	1	0	0	0	0	0	0
45	20	1	144	0	0	0	1	-0.1	1	0	0	0	1	0.05	1	0	0	-0.05	1	0.05	1	0	1	0.15	1	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	0	0	0	-0.05	1	0	0
8	18	1	7	0	0	0.1	1	0	0	0	0	0	0	0	0	0.05	1	0	0	0	1	0.05	1	0	0	0.05	1	0	1	0	0	0.15	1	0	0	0.1	1	-0.1	1	0	0	0.05	1	0	1
54	18	1	453	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0	0	0	0.05	1	0	0	-0.05	1	0	1	0	1	0	0	0.15	1	0.05	1	-0.05	1	0.1	1	0.1	1	-0.1	1	0	0
26	20	0	725	0	0	0	0	0	1	0.05	1	-0.05	1	0	0	0	0	-0.1	1	-0.05	1	0	0	0	0	0	1	0	1	-0.05	1	0	0	-0.05	1	0.15	1	0	0	0.05	1	0	0	0	0
30	19	1	129	0	0	0	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0	1	-0.05	1	0	0	0	0	0	1	0.1	1	-0.1	1	0	0	0	1	0	0	0	0	0	1	0.15	1
96	19	1	195	-0.05	1	0	0	-0.1	1	-0.05	1	-0.05	1	0	0	0.1	1	0	0	0	0	0	0	0	0	0.15	1	0	1	-0.1	1	0	0	0	0	-0.05	1	-0.05	1	-0.1	1	0	0	0	0
45	18	0	744	0.15	1	0	0	0.05	1	0.1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.05	1	-0.05	1	0	1	0	0	0	0	-0.1	1	0.15	1	-0.05	1	0	0	0.15	1	0.05	1
10	20	0	809	-0.1	1	0	0	0	0	-0.1	1	-0.1	1	0	1	0.05	1	0	0	0.1	1	0	0	0	0	0	0	0	1	0	1	0.1	1	0	0	0	0	0.1	1	0	0	-0.05	1	0	0
9	19	1	8	0	0	-0.1	1	0	0	-0.05	1	0	0	-0.05	1	0	0	0.05	1	0.15	1	0	0	0.05	1	0.1	1	0	1	-0.1	1	0	0	0.15	1	0	0	0	0	0	0	0	1	0	0
86	19	0	985	0	0	0	0	0	1	0.05	1	0	0	0.15	1	0.1	1	0.1	1	0	0	0	0	-0.1	1	0	0	0	1	0.05	1	0	1	0.05	1	0	0	0	0	0	1	0	0	0	0
84	11	1	483	0	1	0	0	0	0	-0.05	1	0	0	-0.1	1	0.1	1	0.1	1	0	1	0	1	0	0	0	0	0	1	0	0	0.15	1	0	0	0	0	0	0	0.05	1	0	1	0	0
8	20	0	707	0	0	0	0	0	0	0	0	0	1	0	0	0.1	1	0	0	0	0	0	1	0	0	0.15	1	0	1	0.05	1	0.05	1	0	0	0	0	-0.05	1	-0.1	1	-0.05	1	0.1	1
72	18	0	971	0.1	1	0	0	0	0	0	0	0	0	-0.05	1	0.15	1	0	0	-0.05	1	0.1	1	0.1	1	0	0	0	1	0	0	0	0	0.05	1	0.1	1	-0.05	1	0	0	0.1	1	0	0
6	20	1	305	0	1	0	0	0	0	-0.1	1	0.05	1	0	0	-0.1	1	0	0	0	0	-0.1	1	0.1	1	-0.1	1	0	1	0	0	0	0	-0.1	1	0	0	0.05	1	0.15	1	0	0	0	0
81	19	1	80	0.05	1	0	0	0	0	0	1	0	0	0.1	1	0	0	0	1	0	0	0	0	0	0	0.05	1	0	1	-0.05	1	-0.1	1	0	0	0	0	0	0	-0.1	1	-0.05	1	-0.05	1
82	17	0	881	0.15	1	0	0	0.05	1	0	0	0	0	0	0	-0.05	1	0	0	-0.1	1	-0.1	1	0.15	1	-0.1	1	0	1	0	0	0.1	1	0	0	0	0	-0.05	1	-0.1	1	0	0	0	0
52	19	0	551	0	0	0.15	1	-0.1	1	0.1	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	0.15	1	0.05	1	0	1	-0.1	1	0	0	0	0	0	1	0	0	0	0	-0.1	1	-0.1	1
31	20	0	930	0	0	0.05	1	0.05	1	-0.1	1	0	1	0	0	0	0	0	0	-0.1	1	0	1	0.1	1	0.15	1	0	1	-0.1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19	18	1	318	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1	0.15	1	0	1	0	0	0.1	1	-0.1	1	0	1	0.05	1	0	0	0.15	1	0.1	1	0	0	0	1	0.15	1	0	0
13	18	1	312	0	0	0.1	1	0.05	1	0	0	0	0	0	0	0	0	0.1	1	0	0	0.15	1	0	1	0.15	1	0	1	0	0	-0.05	1	0	0	-0.05	1	0	0	0	0	-0.1	1	0	1
84	20	0	683	0	0	0	1	0	0	0	0	-0.05	1	0	0	0.15	1	-0.05	1	0	0	0	0	0	0	0.15	1	0	1	0	0	-0.1	1	0	1	0	1	0	0	0.1	1	0.15	1	0	0
4	20	0	903	0.1	1	0	0	0	0	0	0	-0.1	1	0.1	1	0.1	1	0	0	-0.05	1	0	0	0.15	1	0	0	0	1	0.05	1	0	1	0	0	0.15	1	0	1	0	0	0	0	0	0
80	18	1	179	-0.1	1	0	0	0.05	1	0	0	0	0	0	1	0.05	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	-0.05	1	-0.05	1	0	0	0.05	1	0	0	0	1
56	15	0	855	-0.05	1	0	0	0.05	1	0	0	0	0	0	0	0.1	1	0	0	-0.05	1	-0.05	1	-0.05	1	0	0	0	1	0	0	0.15	1	0	0	0	0	0.1	1	-0.05	1	-0.1	1	0	0
78	20	0	877	0	0	0	1	0.05	1	0.1	1	0.1	1	0	0	0	0	0.15	1	0	1	0	0	-0.05	1	0	0	0	1	0	0	0	0	0	0	0.05	1	0	0	0	1	0	0	0.1	1
71	18	1	470	0	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0.05	1	0	1	-0.1	1	0	1	0	0	0	1	0	0	0.1	1	0	0	-0.1	1	0.15	1	0	0	0.05	1	0	0
43	20	0	542	0	0	0	0	0	0	0.15	1	0	1	0	0	0	0	0.1	1	0	0	-0.05	1	-0.1	1	0.05	1	0	1	0	0	0.1	1	0	0	0	1	-0.1	1	0	1	0	0	0	0
72	17	0	571	0.05	1	0	1	-0.05	1	-0.05	1	0	0	0	0	0.15	1	0	0	0	0	0.1	1	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	0.15	1	-0.1	1	0	0
86	19	0	685	-0.05	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	-0.05	1	0.1	1	0	0	0	0	0	1	-0.1	1	0	0	-0.1	1	0.15	1	-0.1	1	0	0	0	0	0.05	1
77	19	0	876	0.05	1	0	0	0.1	1	0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	0	-0.05	1	0	1	0	1	0.1	1	0.15	1	0	0	0	0	0.15	1	0.05	1	0	0	0	0
60	19	0	959	0	0	0.05	1	0	0	0.05	1	0	0	0.05	1	0	0	-0.1	1	0	0	0	1	0	0	0	1	0	1	-0.1	1	-0.05	1	0	0	0.1	1	0	0	0	0	0	0	0.1	1
11	18	1	110	0	0	-0.05	1	0	0	0	0	-0.05	1	0.15	1	0	0	0.05	1	0.05	1	0.15	1	0	1	0.1	1	0	1	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0	0.1	1
94	19	0	693	0	1	0	1	0	0	0	0	0.15	1	0	0	0	0	-0.1	1	0	0	-0.05	1	0	0	0	0	0	1	-0.05	1	0	1	0	0	0	0	0.1	1	0	0	0	1	0.15	1
76	20	1	175	0.15	1	0	0	0	0	0.15	1	0.15	1	0	0	-0.05	1	0.15	1	0	0	0	0	0	0	0.05	1	0	1	0	0	-0.1	1	0	0	-0.05	1	-0.05	1	0.15	1	0	0	0	0
71	17	1	370	0	0	0	0	0	0	0	0	0.05	1	-0.05	1	0	0	-0.1	1	0.1	1	0	0	0.1	1	0.15	1	0	1	0.15	1	0	0	0.1	1	0	0	0	0	0	1	0	0	0.05	1
23	20	0	622	0	0	0	0	0	0	0	0	0.15	1	-0.1	1	0	0	-0.05	1	0.1	1	0	0	0.15	1	0	0	0	1	0	1	0	0	-0.05	1	0	0	0	0	-0.1	1	-0.05	1	0	1
100	19	1	99	-0.1	1	0	0	0	1	0.1	1	0	0	0	0	0	0	0.15	1	0	0	-0.1	1	0.15	1	0	0	0	1	0.15	1	0	0	0	0	-0.05	1	0	0	0.05	1	0	0	0	1
49	19	1	48	-0.05	1	0	0	0	0	0	0	0	0	-0.1	1	0.15	1	0.05	1	0	0	0	0	-0.1	1	0	0	0	1	0.05	1	0.05	1	0	1	0	0	0	0	0	0	0	1	-0.05	1
29	20	1	28	-0.1	1	0	0	0.15	1	0	0	0	1	-0.1	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0	1	0	1	-0.05	1	0	0	0	1	0	0	-0.05	1	0	1	0	0
33	18	0	732	0	0	0	0	-0.05	1	0	0	0	0	0	0	0	0	0.05	1	0.05	1	0.1	1	-0.1	1	0.05	1	0	1	0	0	0.1	1	-0.05	1	-0.05	1	0	0	0	0	0.15	1	0	0
22	13	0	821	0.05	1	0.05	1	0	0	0.1	1	0	0	0.15	1	0	1	0	0	0	0	0	0	-0.1	1	0.05	1	0	1	0	0	0	1	-0.1	1	0	0	-0.05	1	0	0	0	0	0	0
68	19	0	967	0	1	0	0	0	0	-0.05	1	-0.1	1	0	0	0.15	1	0	0	0.15	1	0.05	1	0	0	0	0	0	1	0.05	1	0	0	-0.05	1	0	0	0	0	0.1	1	0	0	-0.1	1
95	19	1	94	0	0	0.05	1	0	0	0.1	1	0	0	0.1	1	0	0	0.1	1	-0.05	1	0	1	0	0	0	0	0	1	-0.1	1	-0.05	1	0	0	0	0	0	1	0	0	0	0	-0.1	1
63	20	1	262	0	0	0	0	0.15	1	-0.05	1	0.05	1	0.1	1	-0.05	1	0	0	-0.05	1	0	0	0.05	1	0	0	0	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0.15	1	-0.05	1
14	20	1	313	-0.05	1	0	0	0	0	0.05	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.15	1	0.1	1	0.1	1	-0.1	1	0.1	1	-0.05	1	0	0	0	0
100	20	0	699	0	0	0.15	1	0	0	0	0	0.05	1	0.15	1	0.05	1	0	1	-0.1	1	0.1	1	0	0	0	0	0	1	0	0	0.05	1	0	1	0	0	-0.05	1	0	0	0	0	0	0
5	20	1	204	0	0	0	0	0.1	1	0	0	-0.05	1	0.15	1	0	0	0.05	1	-0.1	1	0	0	0.15	1	0	0	0	1	0	0	0	0	-0.1	1	0	1	0.05	1	0	1	0	0	0	0
63	19	1	362	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0.05	1	0.15	1	0	0	0	1	-0.05	1	-0.05	1	0	0	-0.1	1	0	0	0.1	1	0.05	1	0.05	1
63	20	1	162	0	0	0	0	0	0	0.15	1	-0.05	1	0	0	-0.1	1	0	0	-0.1	1	0.05	1	0.15	1	0.05	1	0	1	0	0	0	0	-0.05	1	0	0	0.1	1	0.15	1	0	0	0	0
31	20	1	30	0	1	0.1	1	0	0	0	1	-0.1	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.1	1	0	0	0.1	1	0	0	0	1	0	1
57	20	1	356	0	1	0.05	1	0.05	1	0	0	-0.05	1	0	1	0.1	1	0	0	0	0	-0.05	1	0.1	1	-0.05	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	1
100	19	1	299	0	0	0	0	0	0	0.1	1	0.15	1	0	0	-0.05	1	0	0	0	1	0.1	1	0	1	0	0	0	1	-0.05	1	-0.05	1	0	0	0.1	1	-0.05	1	0	0	0	0	0	0
96	20	1	95	0.05	1	0.1	1	0	0	0	0	-0.1	1	-0.05	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0	1	0.15	1	-0.1	1	0	0	0	0	-0.1	1	0	0	-0.05	1	-0.05	1
86	20	0	585	0	0	0	1	0.15	1	0	0	0	1	0	0	0.1	1	-0.05	1	0	0	0	0	0	0	0.05	1	0	1	0.1	1	0	0	0	0	0.05	1	0	0	0	0	-0.1	1	0.15	1
23	19	1	122	-0.1	1	0	0	0	0	0.15	1	0	0	0.1	1	0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0	1	0.1	1	0	0	0	0	-0.1	1	-0.05	1	0	0	0.05	1
63	20	1	62	0	0	0	0	0.15	1	0	0	0.15	1	0.15	1	-0.05	1	0.05	1	0.1	1	0	0	0	0	0.1	1	0	1	0	0	0	0	0	0	0	0	0.15	1	0	0	-0.1	1	-0.1	1
15	20	0	514	0	0	0	0	0	1	-0.1	1	-0.05	1	0	0	0.05	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.1	1	0.1	1	0.15	1	-0.1	1	0	0	0.05	1
72	17	0	871	0.05	1	0	0	0	0	-0.1	1	0	0	0	1	-0.1	1	0	0	0.1	1	0	0	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	0	-0.1	1	0	1	-0.05	1	-0.1	1
30	18	1	329	-0.1	1	0	0	0.05	1	0	0	0	0	0	0	0	0	0	0	-0.05	1	0.15	1	0.15	1	0	0	0	1	0.05	1	0	0	0	0	0.1	1	0.05	1	0	0	-0.05	1	-0.05	1
24	19	0	623	-0.1	1	0	0	0.05	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	0	-0.05	1	0.15	1	0	1	0	1	0	0	-0.05	1	0	0	0	0	0.1	1	-0.1	1	0.15	1
63	20	0	762	0	1	0	1	0	0	0	0	0.05	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.1	1	0	0	0	1	0.05	1	-0.05	1	0	1	0.15	1
52	20	0	751	0	0	0.1	1	-0.05	1	-0.1	1	0.1	1	0	0	0	0	0.15	1	0	0	0.15	1	0	0	0	0	0	1	0	0	0.1	1	0.05	1	0.1	1	0	1	0	0	0	0	0	0
32	20	0	531	-0.1	1	0	0	-0.1	1	0	0	0.1	1	0	0	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	1	0.05	1	0	0	0	0	0.1	1	0	0	0	1	0.1	1	-0.05	1
29	20	0	828	0	0	0	0	0	0	0	0	0	1	0.1	1	0	0	0.15	1	-0.1	1	-0.05	1	0	0	0	0	0	1	0.1	1	0.15	1	-0.05	1	0	0	0.1	1	0	0	0	0	0.1	1
55	20	1	454	0	0	0.05	1	0	0	0	0	0	1	0	0	0.1	1	0	0	-0.05	1	0	0	-0.1	1	0.05	1	0	1	-0.1	1	0	0	0	0	0	1	0	0	0.15	1	0	0	0	1
81	19	1	180	-0.05	1	-0.05	1	-0.1	1	0	0	0	0	0	0	0	0	0	0	-0.05	1	0.15	1	-0.1	1	0	0	0	1	0.05	1	0	0	-0.05	1	-0.1	1	0	0	0	0	0	0	0	1
28	20	1	127	0	0	-0.1	1	0	0	-0.05	1	0.05	1	-0.1	1	0.15	1	0	0	-0.05	1	0	0	0.1	1	0	0	0	1	0	0	0.1	1	0.05	1	0	0	0	0	0.15	1	0	0	0	0
91	16	1	390	-0.05	1	-0.1	1	0	0	0.1	1	0	0	0	0	0.05	1	0.1	1	0	0	0	0	0.05	1	0	0	0	1	0	0	0	0	0.15	1	0	0	0	0	0.05	1	0	1	0.1	1
40	20	0	939	0.15	1	0.1	1	0.05	1	0	0	0	1	0.05	1	0	0	0	0	0	0	-0.05	1	0	0	0	0	0	1	0	0	-0.05	1	0	1	-0.1	1	0	0	0.15	1	0	0	0	0
29	20	0	628	-0.1	1	-0.1	1	0	0	0.15	1	-0.05	1	0	0	0	0	-0.1	1	0.1	1	0	0	0	0	0	0	0	1	0	0	0.05	1	0.15	1	0	0	-0.05	1	0	0	0	1	0	0
40	20	1	439	-0.05	1	0	0	0	0	0.1	1	-0.05	1	0	0	0.05	1	0.1	1	0	0	0	0	-0.05	1	0	0	0	1	0	0	0	1	0.05	1	0	0	0.1	1	0	0	0	0	0.15	1
70	20	0	669	-0.05	1	0	1	0.15	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0.05	1	0	0	0	0	0	1	0.15	1	-0.05	1	0.15	1	0	0	0	0	0.05	1	0	0	0.05	1
89	15	0	988	0.15	1	0	0	-0.05	1	0	0	0	0	0.15	1	0	0	0	0	0.05	1	-0.1	1	0	1	0	0	0	1	0	0	0	1	-0.1	1	0	0	0.1	1	0.15	1	0	0	0	0
76	20	0	675	0.15	1	0	0	0	0	0	0	0	1	0	1	0.15	1	0	1	0.05	1	0.1	1	0	0	0.05	1	0	1	0	0	0	0	0	0	-0.1	1	0	1	0	0	0	0	0	0
71	19	0	670	0	0	0	0	0	1	0	0	0	0	-0.05	1	-0.1	1	0.1	1	0	1	0	0	0	0	0	0	0	1	0.1	1	0	0	0.15	1	0	0	0.1	1	-0.1	1	0	0	0.1	1
61	19	0	560	-0.05	1	0.05	1	-0.1	1	0.1	1	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0.1	1	0	0	0	1	0.05	1	0	0	-0.1	1	0	0	0	0	0.1	1	0	0	0	0
18	20	1	117	-0.05	1	0	1	-0.05	1	0	0	-0.1	1	0	0	0	0	0	0	0.1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0.15	1	0.15	1	0	1
92	19	0	991	-0.05	1	0	0	-0.05	1	0	0	0	0	0.1	1	0.15	1	0.1	1	0	0	0	0	0	0	0	0	0	1	0.1	1	0	0	-0.1	1	0	1	-0.05	1	0	0	0	0	-0.05	1
39	16	1	438	0.05	1	0	1	0.1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	-0.1	1	0	0	0	1	0	0	0	0	-0.05	1	0.15	1	0	0	0	1	0	1	0	0
10	19	0	709	0	0	-0.05	1	-0.1	1	0	0	-0.1	1	0	0	0	0	0.15	1	0	0	0.05	1	0.05	1	0	0	0	1	-0.1	1	0	1	0	0	0	0	-0.1	1	0	0	0	1	0	0
86	19	1	185	0.1	1	0.15	1	0	0	0	0	0	0	0	0	0.15	1	0	0	0	0	-0.1	1	0	0	0	0	0	1	0.1	1	0	0	-0.05	1	0.15	1	0.05	1	-0.1	1	0.1	1	0	0
46	20	0	545	0	0	0	0	-0.05	1	0	0	-0.1	1	0.05	1	-0.1	1	-0.1	1	0	0	-0.1	1	0	1	0	0	0	1	0	0	0	0	0.1	1	0	0	0	0	0	1	0	0	0.05	1
9	18	0	708	-0.05	1	0	0	0.1	1	0	0	0	0	0.05	1	0	0	-0.05	1	-0.1	1	-0.05	1	-0.1	1	0	0	0	1	0	0	-0.05	1	0	0	0.05	1	0	0	0.1	1	0	0	0	0
41	19	0	940	0	0	0	0	0	1	0.15	1	0	0	0	1	0.1	1	0	0	0.05	1	0	0	0	1	0	1	0	1	-0.05	1	0	0	0	0	0	0	0	0	0.1	1	0.05	1	0	0
88	20	1	487	0.1	1	0.15	1	0	0	0.15	1	0.05	1	0.05	1	-0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0	0	-0.05	1	-0.05	1	0	0	0	0	0	0	0	0	0.1	1
98	19	0	697	0	0	0	0	0.1	1	0.15	1	0	0	0	1	0	1	0	0	0	0	0.05	1	0	0	0.1	1	0	1	0.15	1	0	0	0	1	0	0	0.1	1	0	0	0	1	0	0
54	19	0	553	-0.05	1	0.15	1	0.05	1	0	0	0	0	-0.05	1	0	0	0	0	0	1	0.05	1	0	0	0	0	0	1	0	1	0	0	-0.1	1	0	0	0	0	0	0	-0.1	1	-0.05	1
10	20	1	309	0	1	0	0	-0.1	1	-0.05	1	0	1	0	0	-0.1	1	0.15	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.05	1	0	0	0.1	1	0.15	1	0	0
96	20	0	795	0	0	0.05	1	0	0	0.15	1	-0.05	1	0	0	0	0	0.05	1	-0.1	1	0.1	1	0	0	0	0	0	1	-0.1	1	0	1	0	0	0.1	1	0	0	0	0	0	0	0.15	1
50	20	1	349	-0.05	1	0	0	0	0	0	0	0.1	1	-0.05	1	0	1	0.15	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0.15	1	0	0	0	0	0	0	-0.05	1
64	20	1	363	0.05	1	0.05	1	-0.1	1	0.1	1	0	1	0.05	1	0	0	0	0	0	0	-0.1	1	0	0	0.1	1	0	1	0	0	0.05	1	0	0	0	0	0	0	0.05	1	0	0	0	0
42	18	1	341	0.15	1	0	0	0	0	0	0	0	0	-0.1	1	0	0	-0.05	1	0	0	-0.05	1	-0.05	1	0	0	0	1	0	0	0.15	1	0	0	0.15	1	0.15	1	0	0	0	1	-0.1	1
33	19	0	632	0	0	0	0	0	0	-0.05	1	-0.05	1	0	0	0	0	0.15	1	0.1	1	0.15	1	0	0	0.1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	-0.05	1	0.1	1
32	20	0	831	0.05	1	0.15	1	0.1	1	0	0	0.05	1	0	0	-0.05	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0	0	0	0	0	0	0.05	1	-0.1	1	0	0	0.05	1	-0.1	1
